filename,class,split,width,height,format,file_size_bytes,source_path,processed_path
Arborio (9464).jpg,Arborio,train,250,250,JPEG,3468,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9464).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9464).jpg
Arborio (12839).jpg,Arborio,train,250,250,JPEG,3328,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (12839).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (12839).jpg
Arborio (9535).jpg,Arborio,train,250,250,JPEG,3561,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9535).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9535).jpg
Arborio (2962).jpg,Arborio,train,250,250,JPEG,3684,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2962).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2962).jpg
Arborio (3094).jpg,Arborio,train,250,250,JPEG,3673,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3094).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3094).jpg
Arborio (5315).jpg,Arborio,train,250,250,JPEG,3521,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (5315).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (5315).jpg
Arborio (5424).jpg,Arborio,train,250,250,JPEG,3498,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (5424).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (5424).jpg
Arborio (11422).jpg,Arborio,train,250,250,JPEG,3273,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (11422).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (11422).jpg
Arborio (13768).jpg,Arborio,train,250,250,JPEG,3362,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (13768).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (13768).jpg
Arborio (14145).jpg,Arborio,train,250,250,JPEG,3670,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14145).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14145).jpg
Arborio (2636).jpg,Arborio,train,250,250,JPEG,3500,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2636).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2636).jpg
Arborio (10819).jpg,Arborio,train,250,250,JPEG,3409,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (10819).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (10819).jpg
Arborio (11980).jpg,Arborio,train,250,250,JPEG,3348,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (11980).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (11980).jpg
Arborio (6069).jpg,Arborio,train,250,250,JPEG,3382,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6069).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6069).jpg
Arborio (4399).jpg,Arborio,train,250,250,JPEG,3552,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4399).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4399).jpg
Arborio (3412).jpg,Arborio,train,250,250,JPEG,3468,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3412).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3412).jpg
Arborio (9773).jpg,Arborio,train,250,250,JPEG,3333,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9773).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9773).jpg
Arborio (14309).jpg,Arborio,train,250,250,JPEG,3516,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14309).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14309).jpg
Arborio (2548).jpg,Arborio,train,250,250,JPEG,3432,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2548).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2548).jpg
Arborio (5052).jpg,Arborio,train,250,250,JPEG,3378,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (5052).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (5052).jpg
Arborio (2037).jpg,Arborio,train,250,250,JPEG,3621,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2037).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2037).jpg
Arborio (1145).jpg,Arborio,train,250,250,JPEG,3575,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1145).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1145).jpg
Arborio (9764).jpg,Arborio,train,250,250,JPEG,3449,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9764).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9764).jpg
Arborio (105).jpg,Arborio,train,250,250,JPEG,3434,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (105).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (105).jpg
Arborio (13722).jpg,Arborio,train,250,250,JPEG,3379,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (13722).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (13722).jpg
Arborio (6679).jpg,Arborio,train,250,250,JPEG,3400,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6679).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6679).jpg
Arborio (6091).jpg,Arborio,train,250,250,JPEG,3706,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6091).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6091).jpg
Arborio (1953).jpg,Arborio,train,250,250,JPEG,3545,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1953).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1953).jpg
Arborio (7717).jpg,Arborio,train,250,250,JPEG,3243,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (7717).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (7717).jpg
Arborio (14798).jpg,Arborio,train,250,250,JPEG,3345,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14798).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14798).jpg
Arborio (14261).jpg,Arborio,train,250,250,JPEG,3448,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14261).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14261).jpg
Arborio (3646).jpg,Arborio,train,250,250,JPEG,3621,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3646).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3646).jpg
Arborio (14497).jpg,Arborio,train,250,250,JPEG,3411,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14497).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14497).jpg
Arborio (14108).jpg,Arborio,train,250,250,JPEG,3403,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14108).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14108).jpg
Arborio (9554).jpg,Arborio,train,250,250,JPEG,3562,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9554).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9554).jpg
Arborio (4038).jpg,Arborio,train,250,250,JPEG,3555,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4038).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4038).jpg
Arborio (4190).jpg,Arborio,train,250,250,JPEG,3264,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4190).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4190).jpg
Arborio (11537).jpg,Arborio,train,250,250,JPEG,3399,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (11537).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (11537).jpg
Arborio (2554).jpg,Arborio,train,250,250,JPEG,3393,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2554).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2554).jpg
Arborio (10446).jpg,Arborio,train,250,250,JPEG,3207,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (10446).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (10446).jpg
Arborio (5357).jpg,Arborio,train,250,250,JPEG,3380,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (5357).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (5357).jpg
Arborio (11113).jpg,Arborio,train,250,250,JPEG,3621,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (11113).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (11113).jpg
Arborio (6724).jpg,Arborio,train,250,250,JPEG,3430,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6724).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6724).jpg
Arborio (9065).jpg,Arborio,train,250,250,JPEG,3445,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9065).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9065).jpg
Arborio (12967).jpg,Arborio,train,250,250,JPEG,3321,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (12967).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (12967).jpg
Arborio (3628).jpg,Arborio,train,250,250,JPEG,3635,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3628).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3628).jpg
Arborio (4585).jpg,Arborio,train,250,250,JPEG,3472,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4585).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4585).jpg
Arborio (8339).jpg,Arborio,train,250,250,JPEG,3806,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8339).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8339).jpg
Arborio (6282).jpg,Arborio,train,250,250,JPEG,3556,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6282).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6282).jpg
Arborio (8211).jpg,Arborio,train,250,250,JPEG,3491,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8211).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8211).jpg
Arborio (2212).jpg,Arborio,train,250,250,JPEG,3398,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2212).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2212).jpg
Arborio (1112).jpg,Arborio,train,250,250,JPEG,3336,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1112).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1112).jpg
Arborio (13747).jpg,Arborio,train,250,250,JPEG,3584,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (13747).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (13747).jpg
Arborio (2979).jpg,Arborio,train,250,250,JPEG,3423,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2979).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2979).jpg
Arborio (8983).jpg,Arborio,train,250,250,JPEG,3376,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8983).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8983).jpg
Arborio (3259).jpg,Arborio,train,250,250,JPEG,3589,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3259).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3259).jpg
Arborio (1404).jpg,Arborio,train,250,250,JPEG,3234,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1404).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1404).jpg
Arborio (111).jpg,Arborio,train,250,250,JPEG,3441,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (111).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (111).jpg
Arborio (4699).jpg,Arborio,train,250,250,JPEG,3549,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4699).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4699).jpg
Arborio (6955).jpg,Arborio,train,250,250,JPEG,3504,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6955).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6955).jpg
Arborio (1053).jpg,Arborio,train,250,250,JPEG,3412,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1053).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1053).jpg
Arborio (3728).jpg,Arborio,train,250,250,JPEG,3549,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3728).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3728).jpg
Arborio (726).jpg,Arborio,train,250,250,JPEG,3513,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (726).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (726).jpg
Arborio (8199).jpg,Arborio,train,250,250,JPEG,3471,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8199).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8199).jpg
Arborio (6359).jpg,Arborio,train,250,250,JPEG,3317,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6359).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6359).jpg
Arborio (14863).jpg,Arborio,train,250,250,JPEG,3412,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14863).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14863).jpg
Arborio (6930).jpg,Arborio,train,250,250,JPEG,3427,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6930).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6930).jpg
Arborio (699).jpg,Arborio,train,250,250,JPEG,3628,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (699).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (699).jpg
Arborio (11793).jpg,Arborio,train,250,250,JPEG,3454,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (11793).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (11793).jpg
Arborio (11082).jpg,Arborio,train,250,250,JPEG,3309,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (11082).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (11082).jpg
Arborio (383).jpg,Arborio,train,250,250,JPEG,3384,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (383).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (383).jpg
Arborio (1960).jpg,Arborio,train,250,250,JPEG,3535,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1960).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1960).jpg
Arborio (8730).jpg,Arborio,train,250,250,JPEG,3554,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8730).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8730).jpg
Arborio (10449).jpg,Arborio,train,250,250,JPEG,3268,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (10449).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (10449).jpg
Arborio (10547).jpg,Arborio,train,250,250,JPEG,3530,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (10547).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (10547).jpg
Arborio (6479).jpg,Arborio,train,250,250,JPEG,3429,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6479).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6479).jpg
Arborio (449).jpg,Arborio,train,250,250,JPEG,3259,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (449).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (449).jpg
Arborio (5586).jpg,Arborio,train,250,250,JPEG,3374,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (5586).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (5586).jpg
Arborio (4781).jpg,Arborio,train,250,250,JPEG,3363,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4781).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4781).jpg
Arborio (8037).jpg,Arborio,train,250,250,JPEG,3502,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8037).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8037).jpg
Arborio (5552).jpg,Arborio,train,250,250,JPEG,3567,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (5552).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (5552).jpg
Arborio (376).jpg,Arborio,train,250,250,JPEG,3581,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (376).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (376).jpg
Arborio (8499).jpg,Arborio,train,250,250,JPEG,3084,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8499).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8499).jpg
Arborio (885).jpg,Arborio,train,250,250,JPEG,3775,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (885).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (885).jpg
Arborio (8275).jpg,Arborio,train,250,250,JPEG,3295,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8275).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8275).jpg
Arborio (12682).jpg,Arborio,train,250,250,JPEG,3430,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (12682).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (12682).jpg
Arborio (4589).jpg,Arborio,train,250,250,JPEG,3500,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4589).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4589).jpg
Arborio (3873).jpg,Arborio,train,250,250,JPEG,3579,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3873).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3873).jpg
Arborio (9931).jpg,Arborio,train,250,250,JPEG,3509,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9931).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9931).jpg
Arborio (4955).jpg,Arborio,train,250,250,JPEG,3478,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4955).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4955).jpg
Arborio (7422).jpg,Arborio,train,250,250,JPEG,3661,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (7422).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (7422).jpg
Arborio (8721).jpg,Arborio,train,250,250,JPEG,3424,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8721).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8721).jpg
Arborio (3761).jpg,Arborio,train,250,250,JPEG,3473,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3761).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3761).jpg
Arborio (6044).jpg,Arborio,train,250,250,JPEG,3662,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6044).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6044).jpg
Arborio (6758).jpg,Arborio,train,250,250,JPEG,3650,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (6758).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (6758).jpg
Arborio (2977).jpg,Arborio,train,250,250,JPEG,3659,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2977).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2977).jpg
Arborio (2986).jpg,Arborio,train,250,250,JPEG,3452,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2986).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2986).jpg
Arborio (10334).jpg,Arborio,train,250,250,JPEG,3241,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (10334).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (10334).jpg
Arborio (8338).jpg,Arborio,train,250,250,JPEG,3267,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (8338).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (8338).jpg
Arborio (7615).jpg,Arborio,train,250,250,JPEG,3584,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (7615).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (7615).jpg
Arborio (1290).jpg,Arborio,train,250,250,JPEG,3356,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1290).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1290).jpg
Arborio (311).jpg,Arborio,train,250,250,JPEG,3253,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (311).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (311).jpg
Arborio (13365).jpg,Arborio,train,250,250,JPEG,3193,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (13365).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (13365).jpg
Arborio (3247).jpg,Arborio,train,250,250,JPEG,3019,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (3247).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (3247).jpg
Arborio (4496).jpg,Arborio,train,250,250,JPEG,3382,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4496).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4496).jpg
Arborio (2889).jpg,Arborio,train,250,250,JPEG,3795,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (2889).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (2889).jpg
Arborio (4332).jpg,Arborio,train,250,250,JPEG,3507,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4332).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4332).jpg
Arborio (4941).jpg,Arborio,train,250,250,JPEG,3410,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (4941).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (4941).jpg
Arborio (1311).jpg,Arborio,train,250,250,JPEG,3869,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (1311).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (1311).jpg
Arborio (13128).jpg,Arborio,train,250,250,JPEG,3320,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (13128).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (13128).jpg
Arborio (13167).jpg,Arborio,train,250,250,JPEG,3507,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (13167).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (13167).jpg
Arborio (14199).jpg,Arborio,train,250,250,JPEG,3607,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14199).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14199).jpg
Arborio (9377).jpg,Arborio,train,250,250,JPEG,3533,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9377).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9377).jpg
Arborio (14539).jpg,Arborio,train,250,250,JPEG,3309,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (14539).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (14539).jpg
Arborio (11668).jpg,Arborio,train,250,250,JPEG,3285,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (11668).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (11668).jpg
Arborio (10730).jpg,Arborio,train,250,250,JPEG,3226,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (10730).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (10730).jpg
Arborio (9625).jpg,Arborio,train,250,250,JPEG,3271,F:\grainvision-ai\ml\dataset\raw\Arborio\Arborio (9625).jpg,F:\grainvision-ai\ml\dataset\processed\train\Arborio\Arborio (9625).jpg
